2026-05-09 00:25:41 | DEBUG    | trading_bot | Quantity validated: 0.001
2026-05-09 00:25:41 | ERROR    | trading_bot | CLI validation error: Price is required for LIMIT orders.
2026-05-09 00:25:50 | INFO     | trading_bot | Logging initialised. Log file: C:\Users\shail\OneDrive\Documents\Primetrade\trading_bot\trading_bot.log
2026-05-09 00:26:01 | INFO     | trading_bot | Logging initialised. Log file: C:\Users\shail\OneDrive\Documents\Primetrade\trading_bot\trading_bot.log
2026-05-09 00:26:01 | DEBUG    | trading_bot | Symbol validated: BTCUSDT
2026-05-09 00:26:01 | DEBUG    | trading_bot | Side validated: BUY
2026-05-09 00:26:01 | DEBUG    | trading_bot | Order type validated: MARKET
2026-05-09 00:26:01 | ERROR    | trading_bot | CLI validation error: Quantity must be greater than zero, got -5.0.
2026-05-09 00:26:10 | INFO     | trading_bot | Logging initialised. Log file: C:\Users\shail\OneDrive\Documents\Primetrade\trading_bot\trading_bot.log
2026-05-09 00:26:10 | ERROR    | trading_bot | CLI validation error: Symbol 'BTC123' contains invalid characters. Expected letters only, e.g. BTCUSDT.
2026-05-09 00:26:18 | INFO     | trading_bot | Logging initialised. Log file: C:\Users\shail\OneDrive\Documents\Primetrade\trading_bot\trading_bot.log
2026-05-09 00:26:19 | DEBUG    | trading_bot | Symbol validated: ETHUSDT
2026-05-09 00:26:19 | DEBUG    | trading_bot | Side validated: SELL
2026-05-09 00:26:19 | DEBUG    | trading_bot | Order type validated: LIMIT
2026-05-09 00:26:19 | DEBUG    | trading_bot | Quantity validated: 0.01
2026-05-09 00:26:19 | DEBUG    | trading_bot | Price validated for LIMIT order: 3200.0
2026-05-09 00:26:19 | INFO     | trading_bot | All inputs validated successfully: {'symbol': 'ETHUSDT', 'side': 'SELL', 'order_type': 'LIMIT', 'quantity': 0.01, 'price': 3200.0}
2026-05-09 00:26:19 | DEBUG    | trading_bot | Built order params: {'symbol': 'ETHUSDT', 'side': 'SELL', 'type': 'LIMIT', 'quantity': 0.01, 'price': 3200.0, 'timeInForce': 'GTC'}
2026-05-09 00:26:19 | INFO     | trading_bot | Placing SELL LIMIT order | symbol=ETHUSDT | qty=0.01 | price=3200.0
2026-05-09 00:26:19 | INFO     | trading_bot | Initialising Binance Futures Testnet client (key ends …_KEY).
2026-05-09 00:26:19 | INFO     | trading_bot | Connected to Futures Testnet. Server time: {'serverTime': 1778266579572}
2026-05-09 00:26:20 | ERROR    | trading_bot | Binance API error: API-key format invalid. (code: -2014, status: 401)
2026-05-09 00:27:00 | INFO     | trading_bot | POST /place — form data: {'symbol': 'BTCUSDT', 'side': 'SELL', 'order_type': 'MARKET', 'quantity': '2', 'price': None}
2026-05-09 00:27:00 | DEBUG    | trading_bot | Symbol validated: BTCUSDT
2026-05-09 00:27:00 | DEBUG    | trading_bot | Side validated: SELL
2026-05-09 00:27:00 | DEBUG    | trading_bot | Order type validated: MARKET
2026-05-09 00:27:00 | DEBUG    | trading_bot | Quantity validated: 2.0
2026-05-09 00:27:00 | INFO     | trading_bot | All inputs validated successfully: {'symbol': 'BTCUSDT', 'side': 'SELL', 'order_type': 'MARKET', 'quantity': 2.0, 'price': None}
2026-05-09 00:27:00 | DEBUG    | trading_bot | Built order params: {'symbol': 'BTCUSDT', 'side': 'SELL', 'type': 'MARKET', 'quantity': 2.0}
2026-05-09 00:27:00 | INFO     | trading_bot | Placing SELL MARKET order | symbol=BTCUSDT | qty=2.0 | price=None
2026-05-09 00:27:00 | ERROR    | trading_bot | Binance API error: API-key format invalid. (code: -2014, status: 401)
2026-05-09 00:27:04 | INFO     | trading_bot | POST /place — form data: {'symbol': 'BTCUSDT', 'side': 'SELL', 'order_type': 'MARKET', 'quantity': '2', 'price': None}
2026-05-09 00:27:04 | DEBUG    | trading_bot | Symbol validated: BTCUSDT
2026-05-09 00:27:04 | DEBUG    | trading_bot | Side validated: SELL
2026-05-09 00:27:04 | DEBUG    | trading_bot | Order type validated: MARKET
2026-05-09 00:27:04 | DEBUG    | trading_bot | Quantity validated: 2.0
2026-05-09 00:27:04 | INFO     | trading_bot | All inputs validated successfully: {'symbol': 'BTCUSDT', 'side': 'SELL', 'order_type': 'MARKET', 'quantity': 2.0, 'price': None}
2026-05-09 00:27:04 | DEBUG    | trading_bot | Built order params: {'symbol': 'BTCUSDT', 'side': 'SELL', 'type': 'MARKET', 'quantity': 2.0}
2026-05-09 00:27:04 | INFO     | trading_bot | Placing SELL MARKET order | symbol=BTCUSDT | qty=2.0 | price=None
2026-05-09 00:27:05 | ERROR    | trading_bot | Binance API error: API-key format invalid. (code: -2014, status: 401)
2026-05-09 00:40:54 | INFO     | trading_bot | POST /place — form data: {'symbol': 'BTCUSDT', 'side': 'SELL', 'order_type': 'MARKET', 'quantity': '2', 'price': None}
2026-05-09 00:40:54 | DEBUG    | trading_bot | Symbol validated: BTCUSDT
2026-05-09 00:40:54 | DEBUG    | trading_bot | Side validated: SELL
2026-05-09 00:40:54 | DEBUG    | trading_bot | Order type validated: MARKET
2026-05-09 00:40:54 | DEBUG    | trading_bot | Quantity validated: 2.0
2026-05-09 00:40:54 | INFO     | trading_bot | All inputs validated successfully: {'symbol': 'BTCUSDT', 'side': 'SELL', 'order_type': 'MARKET', 'quantity': 2.0, 'price': None}
2026-05-09 00:40:54 | DEBUG    | trading_bot | Built order params: {'symbol': 'BTCUSDT', 'side': 'SELL', 'type': 'MARKET', 'quantity': 2.0}
2026-05-09 00:40:54 | INFO     | trading_bot | Placing SELL MARKET order | symbol=BTCUSDT | qty=2.0 | price=None
2026-05-09 00:40:54 | ERROR    | trading_bot | Binance API error: API-key format invalid. (code: -2014, status: 401)
2026-05-09 00:40:58 | INFO     | trading_bot | POST /place — form data: {'symbol': 'BTCUSDT', 'side': 'SELL', 'order_type': 'MARKET', 'quantity': '2.0', 'price': None}
2026-05-09 00:40:58 | DEBUG    | trading_bot | Symbol validated: BTCUSDT
2026-05-09 00:40:58 | DEBUG    | trading_bot | Side validated: SELL
2026-05-09 00:40:58 | DEBUG    | trading_bot | Order type validated: MARKET
2026-05-09 00:40:58 | DEBUG    | trading_bot | Quantity validated: 2.0
2026-05-09 00:40:58 | INFO     | trading_bot | All inputs validated successfully: {'symbol': 'BTCUSDT', 'side': 'SELL', 'order_type': 'MARKET', 'quantity': 2.0, 'price': None}
2026-05-09 00:40:58 | DEBUG    | trading_bot | Built order params: {'symbol': 'BTCUSDT', 'side': 'SELL', 'type': 'MARKET', 'quantity': 2.0}
2026-05-09 00:40:58 | INFO     | trading_bot | Placing SELL MARKET order | symbol=BTCUSDT | qty=2.0 | price=None
2026-05-09 00:40:58 | ERROR    | trading_bot | Binance API error: API-key format invalid. (code: -2014, status: 401)
2026-05-09 00:42:01 | INFO     | trading_bot | Logging initialised. Log file: C:\Users\shail\OneDrive\Documents\Primetrade\trading_bot\trading_bot.log
2026-05-09 00:42:02 | DEBUG    | trading_bot | Symbol validated: BTCUSDT
2026-05-09 00:42:02 | DEBUG    | trading_bot | Side validated: BUY
2026-05-09 00:42:02 | DEBUG    | trading_bot | Order type validated: MARKET
2026-05-09 00:42:02 | DEBUG    | trading_bot | Quantity validated: 0.001
2026-05-09 00:42:02 | INFO     | trading_bot | All inputs validated successfully: {'symbol': 'BTCUSDT', 'side': 'BUY', 'order_type': 'MARKET', 'quantity': 0.001, 'price': None}
2026-05-09 00:42:02 | DEBUG    | trading_bot | Built order params: {'symbol': 'BTCUSDT', 'side': 'BUY', 'type': 'MARKET', 'quantity': 0.001}
2026-05-09 00:42:02 | INFO     | trading_bot | Placing BUY MARKET order | symbol=BTCUSDT | qty=0.001 | price=None
2026-05-09 00:42:02 | INFO     | trading_bot | Initialising Binance Futures Testnet client (key ends …eUiv).
2026-05-09 00:42:02 | INFO     | trading_bot | Connected to Futures Testnet. Server time: {'serverTime': 1778267522593}
2026-05-09 00:42:03 | INFO     | trading_bot | Order response received: {'orderId': 13121515344, 'symbol': 'BTCUSDT', 'status': 'NEW', 'clientOrderId': 'x-Cb7ytekJ9c020117579333565c3ef7', 'price': '0.00', 'avgPrice': '0.00', 'origQty': '0.0010', 'executedQty': '0.0000', 'cumQty': '0.0000', 'cumQuote': '0.000000', 'timeInForce': 'GTC', 'type': 'MARKET', 'reduceOnly': False, 'closePosition': False, 'side': 'BUY', 'positionSide': 'BOTH', 'stopPrice': '0.00', 'workingType': 'CONTRACT_PRICE', 'priceProtect': False, 'origType': 'MARKET', 'priceMatch': 'NONE', 'selfTradePreventionMode': 'EXPIRE_MAKER', 'goodTillDate': 0, 'updateTime': 1778267522841}
2026-05-09 00:42:03 | INFO     | trading_bot | Order placed successfully: orderId=13121515344, status=NEW
2026-05-09 00:43:09 | INFO     | trading_bot | Logging initialised. Log file: C:\Users\shail\OneDrive\Documents\Primetrade\trading_bot\trading_bot.log
2026-05-09 00:43:09 | DEBUG    | trading_bot | Symbol validated: BTCUSDT
2026-05-09 00:43:09 | DEBUG    | trading_bot | Side validated: SELL
2026-05-09 00:43:09 | DEBUG    | trading_bot | Order type validated: MARKET
2026-05-09 00:43:09 | DEBUG    | trading_bot | Quantity validated: 0.001
2026-05-09 00:43:09 | INFO     | trading_bot | All inputs validated successfully: {'symbol': 'BTCUSDT', 'side': 'SELL', 'order_type': 'MARKET', 'quantity': 0.001, 'price': None}
